employee_id,department,job_role,education_level,years_at_company,monthly_hours_worked,attendance_rate,training_hours,tasks_completed,peer_review_score,manager_rating,promotions_last_3years,salary_band,work_location,performance_score,month
E1078,Sales,Developer,Masters,9,156.4,90.6,6.1,4,9.36,8.29,0,Low,Hybrid,14.84,2024-01
E1078,Finance,Developer,PhD,1,160.6,96.5,4.2,2,10.0,6.85,0,Low,Onsite,13.45,2024-01
E1078,HR,Analyst,Masters,4,162.5,94.5,10.5,4,7.09,7.46,1,High,Onsite,16.07,2024-03
E1078,Marketing,Analyst,PhD,8,145.7,90.5,5.9,7,9.11,5.3,1,High,Hybrid,13.69,2024-03
E1078,IT,Developer,Bachelors,9,151.1,94.9,3.4,1,7.17,5.93,0,High,Hybrid,7.4,2024-04
E1078,Marketing,Manager,Masters,8,159.9,100.0,5.5,4,5.48,7.1,0,Low,Onsite,14.27,2024-05
E1078,Sales,Executive,PhD,10,174.1,88.5,5.7,5,5.23,7.57,0,Low,Remote,22.5,2024-06
E1078,Marketing,Executive,Masters,4,165.8,99.4,3.7,8,8.55,7.32,1,High,Remote,8.6,2024-07
E1078,Finance,Executive,Bachelors,8,144.6,100.0,4.6,5,7.36,6.92,0,High,Remote,20.94,2024-08
E1078,IT,Developer,Masters,3,158.9,98.4,4.7,6,9.8,7.3,0,Low,Onsite,17.76,2024-09
E1078,HR,Manager,Bachelors,3,151.1,92.7,7.1,7,7.3,4.39,0,High,Hybrid,11.03,2024-10
E1078,Sales,Executive,Bachelors,6,160.0,96.8,3.4,2,7.38,4.53,0,High,Onsite,22.05,2024-11
E1079,HR,Analyst,PhD,9,164.8,98.3,3.8,10,5.84,5.32,1,Low,Remote,7.79,2024-01
E1079,Finance,Analyst,Masters,1,137.7,100.0,0.2,9,5.61,8.74,0,Low,Onsite,12.51,2024-01
E1079,IT,Manager,Masters,3,151.2,100.0,5.1,7,6.88,6.04,0,Medium,Hybrid,16.53,2024-03
E1079,Finance,Developer,PhD,3,155.8,97.4,4.4,7,4.15,8.46,0,Low,Onsite,13.3,2024-03
E1079,HR,Manager,Bachelors,9,165.2,92.5,6.5,3,4.97,8.48,1,High,Hybrid,16.32,2024-04
E1079,IT,Analyst,Masters,8,168.2,87.5,7.9,5,7.88,6.45,0,Medium,Hybrid,13.23,2024-05
E1079,Finance,Manager,Masters,3,157.7,90.2,1.2,3,5.11,5.62,1,Medium,Onsite,17.95,2024-06
E1079,HR,Developer,Masters,10,150.1,98.8,5.2,5,9.04,6.01,0,Medium,Remote,8.62,2024-07
E1079,Sales,Developer,Masters,10,137.3,95.5,6.7,9,6.25,9.57,0,High,Onsite,14.05,2024-08
E1079,HR,Executive,PhD,3,169.9,94.4,2.9,9,9.49,6.49,0,High,Onsite,17.48,2024-09
E1079,IT,Manager,Masters,4,157.0,95.5,2.8,7,8.74,4.2,1,High,Remote,12.39,2024-10
E1079,Marketing,Developer,Bachelors,3,169.6,96.5,2.9,5,8.71,5.93,0,High,Remote,8.67,2024-11
E1080,Finance,Associate,Bachelors,5,161.4,92.2,3.3,5,9.65,7.62,0,High,Hybrid,15.33,2024-01
E1080,IT,Developer,Masters,5,164.9,97.5,7.9,5,8.23,7.56,0,Low,Remote,18.28,2024-01
E1080,Sales,Manager,Bachelors,7,167.0,95.6,2.8,4,5.35,4.44,1,Medium,Hybrid,11.36,2024-03
E1080,Finance,Manager,PhD,7,154.1,87.6,5.9,4,7.22,7.01,0,High,Hybrid,14.96,2024-03
E1080,Marketing,Associate,Bachelors,6,147.6,94.2,4.0,8,8.93,6.81,0,High,Remote,3.17,2024-04
E1080,Marketing,Associate,PhD,1,171.7,95.0,1.8,4,8.44,4.76,0,High,Hybrid,8.84,2024-05
E1080,HR,Developer,PhD,2,148.4,94.8,5.3,4,6.69,8.88,0,High,Onsite,4.34,2024-06
E1080,Sales,Analyst,PhD,6,165.1,87.0,6.0,4,8.41,6.19,0,High,Hybrid,16.88,2024-07
E1080,Sales,Executive,PhD,4,155.8,94.6,2.8,5,6.85,7.64,0,High,Onsite,4.82,2024-08
E1080,HR,Executive,PhD,6,155.7,91.5,5.4,5,8.15,8.72,0,Medium,Remote,5.38,2024-09
E1080,IT,Manager,Masters,4,156.0,94.5,6.5,5,7.24,7.87,0,Medium,Onsite,21.5,2024-10
E1080,Finance,Analyst,Bachelors,7,171.4,90.8,9.7,4,8.53,10.0,1,High,Onsite,16.78,2024-11
E1081,Marketing,Developer,Masters,3,167.4,90.5,2.0,5,7.74,4.6,0,Low,Onsite,17.26,2024-01
E1081,Sales,Developer,PhD,1,162.9,95.1,5.0,7,8.27,6.77,0,Medium,Onsite,18.98,2024-01
E1081,Sales,Developer,Masters,7,170.4,94.0,6.3,4,8.3,4.63,1,Low,Remote,14.19,2024-03
E1081,HR,Manager,Masters,7,166.5,96.1,5.4,10,,5.2,0,Medium,Onsite,12.48,2024-03
E1081,Marketing,Associate,Bachelors,10,177.9,85.3,6.2,4,7.77,8.79,0,Low,Hybrid,14.35,2024-04
E1081,Marketing,Analyst,PhD,8,161.0,91.3,3.4,14,6.29,9.34,1,High,Onsite,14.54,2024-05
E1081,Sales,Analyst,Masters,8,147.8,96.3,3.4,8,,8.3,0,Low,Onsite,13.79,2024-06
E1081,Sales,Analyst,PhD,9,166.3,92.5,2.8,10,,6.77,0,High,Hybrid,7.05,2024-07
E1081,Sales,Analyst,PhD,7,157.5,89.4,4.8,2,8.2,8.03,0,Medium,Onsite,12.8,2024-08
E1081,HR,Executive,Bachelors,6,142.4,97.9,2.1,3,10.0,10.0,0,Medium,Remote,18.6,2024-09
E1081,Finance,Associate,PhD,10,171.9,93.6,5.6,7,7.48,4.13,0,Medium,Hybrid,24.52,2024-10
E1081,HR,Manager,Bachelors,9,158.4,88.4,,5,8.58,8.33,1,Medium,Onsite,14.86,2024-11
E1082,Sales,Manager,Masters,1,161.6,92.3,,7,,7.38,0,High,Onsite,13.4,2024-01
E1082,IT,Manager,Masters,8,161.0,92.7,5.0,8,5.9,8.44,1,Low,Remote,13.69,2024-01
E1082,IT,Analyst,Bachelors,6,169.8,90.0,3.1,8,7.7,10.0,1,Medium,Onsite,8.79,2024-03
E1082,Marketing,Manager,Masters,10,150.4,86.2,4.6,4,7.02,6.05,1,Medium,Hybrid,20.89,2024-03
E1082,Marketing,Associate,Bachelors,4,170.8,100.0,1.4,7,5.66,6.35,0,Medium,Onsite,14.49,2024-04
E1082,Marketing,Manager,PhD,8,181.4,99.8,5.5,11,8.26,8.6,1,Medium,Hybrid,9.61,2024-05
E1082,Sales,Associate,Bachelors,7,178.1,89.1,1.9,6,5.82,5.55,0,High,Hybrid,9.31,2024-06
E1082,IT,Executive,Bachelors,5,159.9,92.1,3.9,7,8.32,8.0,1,Medium,Hybrid,4.82,2024-07
E1082,Marketing,Associate,Masters,5,162.3,95.4,2.5,2,5.52,8.81,1,High,Remote,16.75,2024-08
E1082,Sales,Associate,PhD,2,137.8,96.8,5.1,3,7.04,7.04,2,Low,Remote,15.91,2024-09
E1082,Sales,Analyst,Masters,4,144.5,91.9,5.2,6,7.34,4.62,0,Medium,Onsite,10.92,2024-10
E1082,IT,Developer,PhD,4,155.0,100.0,3.4,5,7.26,8.29,0,High,Hybrid,26.0,2024-11
E1083,Marketing,Analyst,PhD,10,163.8,100.0,3.5,6,,6.64,0,High,Remote,18.02,2024-01
E1083,Marketing,Executive,Bachelors,4,167.5,93.0,0.6,4,8.21,3.81,0,Low,Hybrid,18.96,2024-01
E1083,Finance,Analyst,PhD,6,160.9,97.0,3.3,7,9.41,10.0,0,Low,Hybrid,8.51,2024-03
E1083,IT,Associate,PhD,2,153.8,98.9,7.1,6,5.59,5.83,1,High,Hybrid,15.0,2024-03
E1083,Finance,Manager,Masters,6,155.4,90.0,4.2,7,9.25,7.81,0,High,Remote,11.15,2024-04
E1083,Marketing,Associate,PhD,7,159.7,91.2,6.1,6,6.35,6.52,0,High,Remote,10.26,2024-05
E1083,Marketing,Analyst,Masters,10,157.9,98.0,3.1,0,9.1,9.83,0,Low,Hybrid,9.87,2024-06
E1083,HR,Manager,Masters,4,156.4,89.3,3.7,5,,8.58,0,Low,Onsite,20.41,2024-07
E1083,HR,Executive,Masters,4,172.3,86.3,2.6,9,6.58,8.07,0,Low,Remote,15.37,2024-08
E1083,Finance,Executive,Bachelors,6,178.6,91.9,6.4,6,9.51,10.0,0,High,Remote,12.75,2024-09
E1083,IT,Associate,Bachelors,4,162.5,95.0,5.0,3,6.48,9.38,0,Medium,Remote,6.2,2024-10
E1083,HR,Associate,PhD,6,163.2,93.7,2.6,7,,5.92,0,High,Hybrid,11.13,2024-11
E1084,IT,Associate,Masters,5,179.2,95.2,9.0,5,8.27,4.33,1,Low,Hybrid,6.02,2024-01
E1084,Finance,Manager,Masters,5,163.1,100.0,1.9,4,9.67,5.72,0,Medium,Remote,10.0,2024-01
E1084,Finance,Associate,Bachelors,10,181.7,100.0,0.7,4,7.98,5.91,0,Low,Hybrid,8.52,2024-03
E1084,Finance,Executive,PhD,4,168.2,91.4,3.7,6,6.82,5.72,0,Medium,Onsite,6.53,2024-03
E1084,Finance,Associate,PhD,4,173.0,95.3,4.6,9,6.58,6.88,1,High,Hybrid,12.65,2024-04
E1084,IT,Executive,Masters,2,148.7,97.0,4.0,6,10.0,4.15,1,Medium,Onsite,21.53,2024-05
E1084,HR,Executive,Bachelors,6,170.2,100.0,7.0,10,8.54,7.81,1,High,Hybrid,3.17,2024-06
E1084,HR,Developer,Bachelors,1,150.3,100.0,3.8,7,8.26,7.49,1,Medium,Remote,8.59,2024-07
E1084,Marketing,Analyst,Bachelors,1,151.9,100.0,5.1,8,10.0,8.69,0,Low,Hybrid,17.32,2024-08
E1084,Finance,Manager,Masters,7,173.5,98.1,6.6,1,8.38,7.33,0,Medium,Hybrid,20.68,2024-09
E1084,IT,Manager,Bachelors,6,191.0,95.1,5.3,9,9.39,7.89,0,Medium,Hybrid,20.84,2024-10
E1084,HR,Associate,PhD,10,147.9,94.8,5.9,10,,8.32,0,Medium,Remote,10.16,2024-11
E1085,Marketing,Associate,Masters,2,158.0,90.5,4.8,6,8.17,9.26,0,Low,Hybrid,14.22,2024-01
E1085,Finance,Associate,Bachelors,4,150.0,100.0,5.2,12,,6.61,0,Low,Hybrid,15.61,2024-01
E1085,HR,Associate,Bachelors,3,154.8,97.8,2.1,4,7.7,7.24,0,Medium,Hybrid,8.41,2024-03
E1085,Marketing,Developer,Bachelors,4,162.1,96.5,4.4,5,8.11,5.59,1,Medium,Onsite,12.3,2024-03
E1085,IT,Analyst,Masters,8,160.8,100.0,4.8,8,7.77,8.84,2,Medium,Remote,13.6,2024-04
E1085,IT,Associate,PhD,2,174.9,88.2,3.8,4,8.86,7.14,0,Medium,Hybrid,18.38,2024-05
E1085,HR,Manager,PhD,9,145.3,93.2,5.1,9,4.97,6.52,1,Medium,Remote,13.85,2024-06
E1085,IT,Associate,PhD,4,172.8,100.0,8.2,6,9.63,9.1,0,Low,Onsite,14.61,2024-07
E1085,Finance,Developer,Bachelors,8,164.6,95.8,0.0,9,6.45,6.64,1,Medium,Remote,13.27,2024-08
E1085,Marketing,Analyst,Bachelors,2,154.9,91.0,4.7,5,10.0,6.89,1,High,Remote,15.4,2024-09
E1085,Marketing,Associate,Masters,10,158.1,94.2,4.6,7,6.56,9.76,1,Medium,Onsite,17.02,2024-10
E1085,Finance,Executive,Masters,10,165.3,99.6,1.8,8,7.81,9.27,0,High,Onsite,17.85,2024-11
E1086,HR,Executive,PhD,10,165.5,88.7,3.9,5,9.05,7.85,1,High,Onsite,18.16,2024-01
E1086,HR,Executive,PhD,4,163.1,87.9,9.7,1,8.97,7.16,0,High,Onsite,11.46,2024-01
E1086,Sales,Manager,Bachelors,2,161.6,96.6,3.2,6,7.89,6.43,0,High,Hybrid,4.09,2024-03
E1086,Sales,Manager,PhD,6,162.3,90.5,5.9,6,9.38,7.52,1,High,Onsite,5.8,2024-03
E1086,HR,Developer,PhD,10,147.1,100.0,6.1,3,6.46,5.31,1,Medium,Onsite,8.58,2024-04
E1086,HR,Manager,Bachelors,8,160.1,92.5,4.9,6,6.22,7.52,0,Low,Remote,19.98,2024-05
E1086,Marketing,Manager,PhD,6,156.0,99.9,9.2,4,8.99,7.7,0,Low,Remote,15.52,2024-06
E1086,Sales,Developer,Masters,9,161.5,97.8,6.8,4,9.25,6.82,0,High,Remote,16.87,2024-07
E1086,Sales,Analyst,Bachelors,2,151.7,98.8,4.6,11,7.38,8.77,1,Medium,Hybrid,14.25,2024-08
E1086,HR,Associate,Bachelors,4,153.4,92.6,5.7,6,6.73,9.27,0,High,Hybrid,14.66,2024-09
E1086,Marketing,Manager,PhD,7,160.8,98.0,6.9,10,8.44,1.0,2,High,Onsite,16.26,2024-10
E1086,HR,Analyst,PhD,2,151.3,100.0,4.4,4,7.18,7.2,0,Low,Remote,15.34,2024-11
E1087,Finance,Associate,Bachelors,2,140.8,99.7,5.5,10,9.77,4.85,0,Medium,Remote,18.29,2024-01
E1087,Sales,Developer,PhD,3,150.3,91.9,3.2,2,5.7,4.93,0,Low,Remote,6.42,2024-01
E1087,IT,Associate,Bachelors,6,154.8,92.8,9.3,7,8.65,6.68,0,Low,Hybrid,19.47,2024-03
E1087,Sales,Associate,Masters,7,160.4,92.6,5.3,6,8.6,9.95,1,High,Onsite,17.73,2024-03
E1087,Finance,Analyst,Bachelors,3,163.5,92.0,7.4,4,10.0,8.71,0,High,Hybrid,8.43,2024-04
E1087,IT,Manager,Bachelors,9,145.3,100.0,6.5,7,4.66,8.67,0,Low,Hybrid,13.32,2024-05
E1087,Marketing,Developer,PhD,7,158.1,92.4,7.3,4,7.93,6.19,0,High,Onsite,21.13,2024-06
E1087,Finance,Executive,PhD,7,159.1,86.5,0.3,6,5.43,3.69,0,High,Hybrid,13.64,2024-07
E1087,Finance,Executive,Masters,10,174.4,97.9,8.1,3,4.21,7.92,0,High,Hybrid,10.94,2024-08
E1087,IT,Executive,Bachelors,1,175.4,91.3,5.4,6,8.27,7.58,1,Low,Hybrid,11.22,2024-09
E1087,Finance,Executive,Bachelors,7,143.0,96.8,3.6,6,8.8,5.37,0,Low,Hybrid,10.51,2024-10
E1087,Marketing,Manager,PhD,9,175.2,99.6,6.4,7,5.95,3.45,0,Medium,Hybrid,2.54,2024-11
E1088,Marketing,Manager,Masters,6,150.7,91.2,6.0,9,9.23,5.75,0,High,Onsite,8.82,2024-01
E1088,Finance,Manager,Bachelors,7,164.3,100.0,3.4,3,7.0,7.25,0,High,Hybrid,10.49,2024-01
E1088,Sales,Analyst,Masters,5,165.9,100.0,8.0,9,,8.51,1,Low,Hybrid,18.84,2024-03
E1088,IT,Manager,Masters,3,157.8,99.8,6.2,5,10.0,5.15,0,High,Onsite,15.86,2024-03
E1088,IT,Analyst,Masters,3,151.0,100.0,2.7,7,7.52,8.23,1,Medium,Remote,17.94,2024-04
E1088,Marketing,Analyst,PhD,3,160.6,98.7,6.3,3,7.97,2.96,0,High,Onsite,13.6,2024-05
E1088,Marketing,Associate,Masters,7,161.4,89.0,,5,6.53,8.17,0,Medium,Remote,6.23,2024-06
E1088,IT,Manager,Masters,4,151.5,100.0,4.8,6,7.83,5.73,0,Low,Onsite,8.92,2024-07
E1088,Sales,Analyst,Masters,5,166.6,100.0,5.0,6,9.12,9.39,0,Low,Hybrid,12.41,2024-08
E1088,Finance,Developer,Masters,7,167.5,94.8,3.4,6,6.12,5.56,0,Medium,Remote,12.28,2024-09
E1088,Finance,Developer,PhD,5,167.5,95.4,10.4,10,6.08,8.8,1,Low,Onsite,14.7,2024-10
E1088,Marketing,Manager,Masters,9,179.4,94.7,4.9,4,7.74,10.0,0,Low,Hybrid,12.93,2024-11
E1089,IT,Analyst,PhD,1,161.5,100.0,3.2,7,,9.56,0,High,Onsite,21.99,2024-01
E1089,HR,Manager,PhD,8,148.2,95.7,6.2,5,9.01,5.19,1,High,Onsite,13.14,2024-01
E1089,Marketing,Associate,Masters,1,160.1,100.0,3.4,7,7.09,5.72,0,High,Onsite,17.18,2024-03
E1089,HR,Associate,Masters,7,171.2,92.6,5.7,6,8.01,7.08,0,High,Hybrid,14.83,2024-03
E1089,Sales,Executive,Masters,9,172.9,91.5,7.8,5,6.21,8.1,2,Medium,Onsite,14.19,2024-04
E1089,Marketing,Analyst,Bachelors,7,169.0,89.7,5.1,6,7.67,5.25,0,Medium,Hybrid,12.46,2024-05
E1089,Marketing,Manager,Masters,2,163.5,88.2,4.1,2,6.49,8.97,0,Medium,Hybrid,7.24,2024-06
E1089,HR,Executive,PhD,1,166.1,90.5,0.0,8,6.72,9.03,0,High,Onsite,18.11,2024-07
E1089,Marketing,Executive,Masters,5,154.2,96.3,2.1,8,8.74,5.51,0,Low,Onsite,18.5,2024-08
E1089,Marketing,Associate,PhD,6,161.5,91.8,5.5,9,7.0,7.85,1,Low,Hybrid,10.79,2024-09
E1089,Sales,Analyst,Bachelors,10,150.6,88.4,2.4,8,5.74,7.27,0,Low,Remote,7.39,2024-10
E1089,IT,Manager,Masters,1,152.6,94.2,3.9,9,9.67,8.88,0,Medium,Onsite,19.21,2024-11
E1090,HR,Executive,PhD,5,141.7,100.0,4.3,6,6.34,4.64,0,Medium,Remote,15.24,2024-01
E1090,Sales,Developer,Bachelors,6,158.0,96.7,4.7,7,6.11,4.61,2,Low,Hybrid,20.12,2024-01
E1090,Finance,Manager,PhD,3,152.2,90.2,,7,6.23,10.0,0,High,Hybrid,8.54,2024-03
E1090,Finance,Analyst,PhD,10,151.3,91.3,4.9,5,8.37,6.78,0,High,Hybrid,12.34,2024-03
E1090,IT,Developer,PhD,1,180.3,91.6,,8,8.69,9.77,0,Medium,Remote,10.44,2024-04
E1090,Marketing,Manager,PhD,10,158.7,99.0,5.5,7,5.4,7.26,0,Medium,Remote,11.55,2024-05
E1090,IT,Associate,Masters,1,164.8,98.3,3.2,8,7.38,6.53,0,Medium,Remote,11.45,2024-06
E1090,Sales,Developer,PhD,5,150.3,100.0,3.1,1,7.42,6.61,0,Low,Hybrid,6.03,2024-07
E1090,IT,Developer,Bachelors,3,143.3,91.8,4.8,7,9.58,7.7,0,Low,Onsite,14.57,2024-08
E1090,Marketing,Analyst,Bachelors,1,167.7,95.7,8.2,7,5.56,6.66,0,Low,Onsite,15.48,2024-09
E1090,IT,Analyst,PhD,5,158.2,93.8,7.3,6,6.76,5.88,0,High,Onsite,15.83,2024-10
E1090,IT,Developer,Masters,1,164.3,98.0,10.4,10,8.46,3.82,0,High,Onsite,10.39,2024-11
E1091,Sales,Developer,Masters,1,160.9,97.2,6.0,6,9.13,5.24,0,Low,Hybrid,10.16,2024-01
E1091,IT,Developer,Bachelors,4,151.9,94.7,4.3,3,6.5,4.6,1,Low,Onsite,11.53,2024-01
E1091,IT,Associate,PhD,3,173.7,93.6,2.7,7,,8.43,0,Low,Onsite,11.57,2024-03
E1091,Marketing,Manager,PhD,10,168.7,100.0,5.9,2,5.67,8.46,0,Low,Onsite,14.07,2024-03
E1091,IT,Analyst,Bachelors,10,165.5,94.0,2.5,9,7.96,3.51,1,High,Remote,12.76,2024-04
E1091,Marketing,Associate,PhD,5,166.9,96.7,8.0,12,7.11,6.73,0,Low,Hybrid,20.27,2024-05
E1091,Finance,Manager,Bachelors,10,168.9,97.2,6.0,7,,5.47,1,Medium,Hybrid,17.5,2024-06
E1091,Sales,Developer,Bachelors,4,163.4,100.0,3.9,8,,5.3,2,Low,Remote,12.68,2024-07
E1091,Marketing,Executive,PhD,8,170.8,93.2,3.8,8,3.35,10.0,0,Low,Hybrid,13.9,2024-08
E1091,Marketing,Analyst,Bachelors,1,151.4,95.1,,9,6.57,4.76,1,High,Hybrid,11.2,2024-09
E1091,Finance,Developer,PhD,2,172.1,97.2,7.7,4,8.11,5.46,1,High,Onsite,11.78,2024-10
E1091,IT,Developer,Masters,9,167.3,100.0,,1,9.25,8.75,0,Low,Onsite,13.07,2024-11
E1092,HR,Executive,PhD,6,153.2,85.9,7.1,10,6.46,6.54,0,High,Hybrid,15.68,2024-01
E1092,Sales,Executive,PhD,6,158.6,91.9,,5,7.67,8.03,2,Low,Onsite,9.61,2024-01
E1092,Sales,Associate,PhD,9,149.1,94.0,4.8,6,6.02,7.2,1,Low,Hybrid,6.05,2024-03
E1092,Marketing,Manager,Bachelors,2,177.7,98.4,7.1,3,5.15,8.92,1,Medium,Hybrid,15.84,2024-03
E1092,IT,Associate,PhD,8,166.5,89.8,3.0,4,6.93,4.8,0,Low,Hybrid,16.68,2024-04
E1092,Sales,Associate,Masters,4,157.5,93.8,6.7,2,4.98,8.94,0,Medium,Onsite,6.37,2024-05
E1092,Marketing,Developer,Bachelors,7,165.8,94.7,6.6,9,8.31,3.84,0,Medium,Remote,13.26,2024-06
E1092,Finance,Associate,PhD,8,151.1,95.2,3.0,7,8.12,6.21,0,High,Hybrid,12.64,2024-07
E1092,HR,Developer,Bachelors,6,158.1,91.0,5.6,3,9.38,7.28,1,Medium,Remote,2.33,2024-08
E1092,IT,Manager,Masters,10,164.5,91.8,2.7,7,8.24,8.92,0,High,Hybrid,12.1,2024-09
E1092,Sales,Analyst,Bachelors,8,174.7,92.7,8.3,6,,8.06,0,Low,Hybrid,15.39,2024-10
E1092,HR,Associate,PhD,2,163.1,91.6,5.0,7,9.79,5.69,1,Low,Hybrid,25.07,2024-11
E1093,HR,Developer,PhD,9,171.7,95.1,6.6,7,8.58,7.03,0,Low,Hybrid,8.52,2024-01
E1093,Finance,Developer,Masters,1,152.1,93.6,3.1,11,6.74,9.45,0,Low,Onsite,21.02,2024-01
E1093,Sales,Associate,Masters,9,162.8,91.4,4.6,7,7.54,5.27,1,Medium,Hybrid,7.9,2024-03
E1093,Sales,Associate,Masters,2,162.6,95.2,3.8,11,7.68,8.06,2,High,Remote,18.74,2024-03
E1093,Sales,Executive,Masters,1,168.5,100.0,4.4,7,8.22,8.27,0,High,Hybrid,29.91,2024-04
E1093,Sales,Executive,Masters,9,150.2,100.0,4.2,5,9.65,4.31,0,High,Hybrid,12.7,2024-05
E1093,Sales,Analyst,Masters,6,160.8,93.1,6.3,9,8.65,8.07,2,High,Remote,13.38,2024-06
E1093,Sales,Executive,PhD,9,146.6,91.7,7.4,8,7.59,7.49,0,Low,Hybrid,22.4,2024-07
E1093,IT,Developer,PhD,2,152.8,93.1,5.7,5,6.42,10.0,2,Low,Onsite,8.4,2024-08
E1093,IT,Associate,Masters,7,174.0,91.2,8.4,6,5.59,6.12,1,Medium,Hybrid,18.94,2024-09
E1093,Marketing,Manager,Bachelors,6,157.0,89.6,6.3,7,8.2,6.42,1,Medium,Hybrid,8.13,2024-10
E1093,HR,Manager,Bachelors,7,163.5,96.9,6.3,6,7.07,6.45,0,Medium,Hybrid,12.27,2024-11
E1094,Sales,Manager,Bachelors,10,127.5,100.0,5.4,6,6.11,7.67,1,Medium,Onsite,16.86,2024-01
E1094,Finance,Manager,PhD,8,160.6,100.0,5.7,4,8.93,9.83,1,Low,Hybrid,18.85,2024-01
E1094,Sales,Developer,PhD,2,169.5,88.1,4.9,3,6.52,7.37,0,High,Hybrid,12.03,2024-03
E1094,Finance,Associate,Bachelors,7,140.6,97.7,4.9,6,7.4,1.0,0,Low,Hybrid,12.43,2024-03
E1094,Sales,Developer,Bachelors,7,160.5,98.8,2.0,9,9.98,6.57,2,Low,Hybrid,13.27,2024-04
E1094,Marketing,Analyst,Bachelors,10,157.5,97.6,6.8,11,8.99,7.1,0,Low,Hybrid,7.32,2024-05
E1094,Marketing,Associate,PhD,1,156.0,97.4,7.0,3,8.88,4.77,0,Low,Hybrid,11.6,2024-06
E1094,IT,Manager,Masters,3,158.7,98.0,2.9,14,7.62,8.11,0,Low,Hybrid,11.34,2024-07
E1094,HR,Executive,Bachelors,3,163.2,92.2,4.8,9,5.79,5.48,1,Medium,Remote,19.92,2024-08
E1094,Finance,Developer,Masters,6,161.2,100.0,7.3,4,6.44,6.68,1,High,Onsite,11.2,2024-09
E1094,Marketing,Manager,PhD,1,163.0,100.0,4.7,11,7.22,9.39,2,High,Onsite,8.94,2024-10
E1094,HR,Associate,Masters,5,168.5,95.6,8.8,4,6.7,10.0,0,High,Hybrid,14.65,2024-11
E1095,Marketing,Analyst,Masters,9,155.9,87.4,6.5,11,7.0,8.29,1,Medium,Onsite,17.28,2024-01
E1095,Marketing,Executive,Masters,7,155.4,90.3,7.6,5,7.17,5.27,0,Medium,Hybrid,13.45,2024-01
E1095,HR,Analyst,Bachelors,2,166.7,96.7,7.6,6,7.57,7.89,1,Medium,Hybrid,19.9,2024-03
E1095,HR,Associate,Bachelors,7,142.3,86.3,4.0,7,6.46,4.24,0,High,Remote,8.59,2024-03
E1095,Finance,Manager,PhD,9,160.9,99.9,6.2,5,6.96,7.33,1,Medium,Hybrid,19.19,2024-04
E1095,Marketing,Analyst,PhD,2,163.5,100.0,6.9,5,6.12,5.98,0,Medium,Remote,13.81,2024-05
E1095,Marketing,Developer,Bachelors,2,164.5,91.8,3.9,3,6.48,9.63,0,Medium,Remote,7.62,2024-06
E1095,Sales,Associate,Bachelors,4,151.2,92.5,8.2,7,9.1,6.14,0,Medium,Onsite,12.63,2024-07
E1095,Finance,Manager,Masters,6,156.4,85.5,11.3,6,7.28,8.65,0,High,Onsite,13.48,2024-08
E1095,IT,Analyst,Masters,9,165.9,92.3,4.2,6,5.18,5.33,0,Medium,Hybrid,12.23,2024-09
E1095,Marketing,Manager,PhD,10,162.0,92.7,7.6,5,6.31,5.09,1,Medium,Onsite,16.79,2024-10
E1095,Finance,Manager,Masters,6,165.9,97.3,4.8,0,6.0,8.62,0,High,Hybrid,12.76,2024-11
E1096,Finance,Manager,PhD,7,166.1,100.0,6.0,8,7.5,5.08,1,Low,Remote,16.26,2024-01
E1096,Finance,Analyst,Bachelors,8,149.3,91.4,4.3,7,7.4,7.66,0,High,Remote,12.66,2024-01
E1096,IT,Executive,Masters,6,158.6,95.6,8.0,5,5.76,9.37,0,High,Onsite,14.39,2024-03
E1096,IT,Executive,Masters,5,172.4,92.7,2.5,3,6.77,8.85,0,Low,Onsite,18.45,2024-03
E1096,IT,Executive,PhD,5,164.4,89.5,2.3,5,8.83,7.72,0,Medium,Onsite,13.93,2024-04
E1096,HR,Manager,Bachelors,8,173.1,89.3,6.0,1,5.63,7.19,1,High,Hybrid,15.75,2024-05
E1096,Sales,Associate,Bachelors,6,156.0,100.0,2.5,10,6.57,5.24,1,High,Onsite,18.97,2024-06
E1096,Sales,Analyst,PhD,2,160.8,92.4,3.2,2,8.78,7.14,0,Medium,Remote,23.21,2024-07
E1096,Marketing,Analyst,Masters,4,162.1,100.0,6.8,8,5.61,8.8,0,Low,Hybrid,21.06,2024-08
E1096,Finance,Developer,Bachelors,3,165.6,92.6,,4,8.48,6.23,0,High,Onsite,14.55,2024-09
E1096,HR,Associate,Masters,5,150.0,89.5,5.7,9,,5.93,1,Medium,Hybrid,21.02,2024-10
E1096,HR,Associate,Masters,2,171.3,90.8,5.0,3,10.0,8.83,1,Medium,Hybrid,15.5,2024-11
E1097,IT,Developer,Bachelors,9,159.0,98.8,6.4,5,5.57,8.2,0,High,Hybrid,23.34,2024-01
E1097,Sales,Analyst,PhD,1,167.2,94.9,9.4,8,9.03,7.6,0,Low,Onsite,11.15,2024-01
E1097,IT,Developer,PhD,1,152.9,89.9,4.3,8,6.67,10.0,0,Low,Remote,11.52,2024-03
E1097,Finance,Associate,Masters,8,169.6,94.6,2.2,5,4.97,10.0,1,Low,Hybrid,18.5,2024-03
E1097,Finance,Executive,Masters,6,140.0,100.0,9.7,5,5.45,5.66,0,Medium,Hybrid,14.14,2024-04
